80,3,5550.7177033,0,0
48,12,42144.338118,0,63740
52,17,118209.72887,0,16000
49,12,2055.8213716,400,0
46,17,20558.213716,400,100110
41,12,25697.767145,1500,2350
29,12,69897.926635,910,146950
46,12,60646.730463,1500,76900
67,12,61674.641148,15000,0
27,14,24669.856459,0,8300
34,5,37004.784689,200,133480
79,12,16446.570973,0,58000
43,12,1408237.6396,0,0
48,12,82232.854864,7000,85960
58,13,30837.320574,159900,40000
30,15,46255.980860999996,0,23260
20,14,24669.856459,0,0
48,13,29809.409888,7000,113200
27,12,37004.784689,500,36000
52,11,68870.015949,0,220
45,12,20558.213716,530,650
42,12,25697.767145,0,2000
22,13,82232.854864,5500,11400
57,12,51395.53429,2200,24670
52,17,102791.06858,0,0
49,17,116153.9075,66500,218000
86,17,72981.658692,0,30000
52,16,114098.08612,10000,4400
39,17,123349.2823,2000,158650
20,11,20558.213716,0,17000
40,17,53451.355662,520,70700
78,12,15418.660287,0,0
53,12,35976.874003,2500,0
50,12,59618.819777,13900,13000
89,14,13362.838915,10000,0
27,12,32893.141946,0,13000
68,16,15418.660287,16000,61900
37,12,48311.802233,770,60000
37,14,95595.69378,5600,116000
48,16,31865.23126,200,0
42,12,53451.355662,0,40110
38,13,70925.837321,38800,58260
54,6,15418.660287,0,0
88,13,11307.017544,0,0
38,10,10176.315789,0,0
26,12,29809.409888,2500,11220
58,14,50367.623604,0,0
43,16,56535.087719,24150,0
47,14,14390.749601,0,8000
32,13,62702.551834,0,26950
44,14,77093.301435,2000,115700
40,16,28781.499203,400,0
27,7,32893.141946,0,100100
41,17,63730.46252,11500,78150
78,6,8223.2854864,0,0
63,1,17474.481659,14700,21000
64,10,37004.784689,3000,15000
55,11,27753.588517,700,21000
40,12,81204.944179,0,147000
22,12,24669.856459,0,0
79,7,21586.124402,15000,0
44,12,41116.427432,800,28960
57,14,28781.499203,13000,15000
78,11,19530.30303,14000,3000
42,12,29809.409888,1500,170
65,5,12334.92823,0,0
51,12,88400.318979,3050,141070
76,14,46255.980860999996,1700,0
66,12,66814.194577,5000,101930
41,12,31865.23126,200,2000
23,16,74009.569378,0,54880
52,12,44200.15949,340,1800
31,10,15418.660287,0,0
58,13,21586.124402,200,27550
36,11,51395.53429,10,19760
37,17,59618.819777,6000,19800
